2045,KeywordFilterValueLengthExceeded
2046,KeywordOverLimit
2047,GoalIdMaxArraySizeReached
2048,TacticIdMaxArraySizeReached
2049,ChannelIdMaxArraySizeReached
2050,ThirdPartyCampaignIdMaxArraySizeReached
2051,ThirdPartyAdGroupIdMaxArraySizeReached
2052,InvalidGrainForQualityScoreColumns
2053,InvalidGrainForImpressionShareColumns
2054,InvalidGrainForHistoricQualityScoreColumns
2057,FilterValueBatchSizeOverLimit
2058,FilterValueOverLimit
2059,UnsuportedTimeGrain
2060,InvalidFilterOrScopeValue
2061,InvalidSortColumn
2100,InvalidReportId
2101,ReportNotFound
2180,Not applicable
2204,Not applicable
2600,CampaignServiceNullSitePlacement
2601,CampaignServiceInvalidSitePlacementId
2602,CampaignServiceDuplicateInSitePlacementIds
2603,CampaignServiceSitePlacementsArrayShouldNotBeNullOrEmpty
2604,CampaignServiceSitePlacementsArrayExceedsLimit
2605,CampaignServiceSitePlacementOperationNotAllowedForPilot
2606,CampaignServiceSitePlacementIdsArrayShouldNotBeNullOrEmpty
2607,CampaignServiceSitePlacementIdsArrayExceedsLimit
2608,CampaignServiceUrlsArrayShouldNotBeNullOrEmpty
2609,CampaignServiceUrlsArrayExceedsLimit
2610,CampaignServiceNullUrl
2611,CampaignServiceInvalidUrl
2612,CampaignServiceInvalidPlacementId
2613,CampaignServiceCannotChangeUrlOnUpdate
2614,CampaignServiceCannotChangePlacementIdOnUpdate
2615,CampaignServiceNothingToUpdateInSitePlacementRequest
2616,CampaignServiceCannotAddSitePlacementToSpecifiedAdGroup
2617,CampaignServiceInvalidSitePlacementStatus
2618,CampaignServiceDuplicateSitePlacement
2800,CampaignServiceConflictWithLocationExclusion
2802,CampaignServiceCannotChangeImageUrlOnUpdate
2803,CampaignServiceDefaultAdTooMuchTextInAltText
2804,CampaignServiceTooMuchAdTextInAltText
2805,CampaignServiceAdTypeInvalid
2822,CampaignServiceConflictWithLocationExclusion
2902,CampaignServiceInvalidTargetName
2904,CampaignServiceTargetInvalidForCustomer
2909,CampaignServiceIsLibraryTargetNotNull
2918,CampaignServiceBusinessAndRadiusTargetsAllowedOnlyForSearchMedium
2919,CampaignServiceAssociatingNonLibraryTargetNotAllowed
